V1	I1	V2	I2	V3	I3
2.58000E+00	2.57460E-03	2.61940E+00	1.25000E-04	0.00000E+00	-2.70220E-03
2.60000E+00	2.60560E-03	2.63240E+00	1.25000E-04	0.00000E+00	-2.73640E-03
2.62000E+00	2.64700E-03	2.64480E+00	1.25000E-04	0.00000E+00	-2.76860E-03
2.64000E+00	2.67680E-03	2.65730E+00	1.25000E-04	0.00000E+00	-2.80380E-03
2.66000E+00	2.70520E-03	2.66780E+00	1.25000E-04	0.00000E+00	-2.83300E-03
2.68000E+00	2.72940E-03	2.67690E+00	1.25000E-04	0.00000E+00	-2.85360E-03
2.70000E+00	2.74780E-03	2.68680E+00	1.25000E-04	0.00000E+00	-2.87140E-03
2.72000E+00	2.76500E-03	2.69690E+00	1.25000E-04	0.00000E+00	-2.89040E-03
2.74000E+00	2.77740E-03	2.70480E+00	1.25000E-04	0.00000E+00	-2.90420E-03
2.76000E+00	2.78940E-03	2.71100E+00	1.25000E-04	0.00000E+00	-2.91360E-03
2.78000E+00	2.79820E-03	2.71600E+00	1.25000E-04	0.00000E+00	-2.91940E-03
2.80000E+00	2.80240E-03	2.72190E+00	1.25000E-04	0.00000E+00	-2.92660E-03
2.82000E+00	2.80480E-03	2.72780E+00	1.25000E-04	0.00000E+00	-2.93020E-03
2.84000E+00	2.80940E-03	2.73260E+00	1.25000E-04	0.00000E+00	-2.93260E-03
2.86000E+00	2.80940E-03	2.73740E+00	1.25000E-04	0.00000E+00	-2.93440E-03
2.88000E+00	2.80820E-03	2.74210E+00	1.25000E-04	0.00000E+00	-2.93680E-03
2.90000E+00	2.81160E-03	2.74580E+00	1.25000E-04	0.00000E+00	-2.93840E-03
2.92000E+00	2.81420E-03	2.75160E+00	1.25000E-04	0.00000E+00	-2.93680E-03
2.94000E+00	2.81300E-03	2.75570E+00	1.25000E-04	0.00000E+00	-2.94080E-03
2.96000E+00	2.81740E-03	2.75800E+00	1.25000E-04	0.00000E+00	-2.94240E-03
2.98000E+00	2.81720E-03	2.76650E+00	1.25000E-04	0.00000E+00	-2.94380E-03
3.00000E+00	2.78820E-03	2.77120E+00	1.25000E-04	0.00000E+00	-2.93780E-03
3.02000E+00	2.81160E-03	2.76650E+00	1.25000E-04	0.00000E+00	-2.94340E-03
3.04000E+00	2.81860E-03	2.77550E+00	1.25000E-04	0.00000E+00	-2.91580E-03
3.06000E+00	2.82100E-03	2.78490E+00	1.25000E-04	0.00000E+00	-2.94620E-03
3.08000E+00	2.82140E-03	2.78800E+00	1.25000E-04	0.00000E+00	-2.94840E-03
3.10000E+00	2.82500E-03	2.79270E+00	1.25000E-04	0.00000E+00	-2.93940E-03
3.12000E+00	2.76880E-03	2.79890E+00	1.25000E-04	0.00000E+00	-2.93800E-03
3.14000E+00	2.79740E-03	2.78520E+00	1.25000E-04	0.00000E+00	-2.95120E-03
3.16000E+00	2.82780E-03	2.79720E+00	1.25000E-04	0.00000E+00	-2.90540E-03
3.18000E+00	2.83020E-03	2.81270E+00	1.25000E-04	0.00000E+00	-2.95340E-03
3.20000E+00	2.80880E-03	2.81080E+00	1.25000E-04	0.00000E+00	-2.95380E-03
3.22000E+00	2.81480E-03	2.81410E+00	1.25000E-04	0.00000E+00	-2.91740E-03
3.24000E+00	2.78820E-03	2.82370E+00	1.25000E-04	0.00000E+00	-2.92800E-03
3.26000E+00	2.78440E-03	2.80370E+00	1.25000E-04	0.00000E+00	-2.95080E-03
3.28000E+00	2.83140E-03	2.81770E+00	1.25000E-04	0.00000E+00	-2.87640E-03
3.30000E+00	2.83440E-03	2.83990E+00	1.25000E-04	0.00000E+00	-2.95640E-03
3.32000E+00	2.79640E-03	2.83760E+00	1.25000E-04	0.00000E+00	-2.95960E-03
3.34000E+00	2.80100E-03	2.83260E+00	1.25000E-04	0.00000E+00	-2.92600E-03
3.36000E+00	2.83780E-03	2.83430E+00	1.25000E-04	0.00000E+00	-2.92640E-03
3.38000E+00	2.77100E-03	2.85810E+00	1.25000E-04	0.00000E+00	-2.93180E-03
3.40000E+00	2.82780E-03	2.83760E+00	1.25000E-04	0.00000E+00	-2.87380E-03
3.42000E+00	2.83020E-03	2.86740E+00	1.25000E-04	0.00000E+00	-2.89820E-03
3.44000E+00	2.79860E-03	2.87400E+00	1.25000E-04	0.00000E+00	-2.95440E-03
3.46000E+00	2.79020E-03	2.86110E+00	1.25000E-04	0.00000E+00	-2.96600E-03
3.48000E+00	2.79380E-03	2.85690E+00	1.25000E-04	0.00000E+00	-2.90440E-03
3.50000E+00	2.79500E-03	2.85980E+00	1.25000E-04	0.00000E+00	-2.91700E-03
3.52000E+00	2.78680E-03	2.87950E+00	1.25000E-04	0.00000E+00	-2.91280E-03
3.54000E+00	2.76660E-03	2.86200E+00	1.25000E-04	0.00000E+00	-2.94180E-03
3.56000E+00	2.83540E-03	2.86530E+00	1.25000E-04	0.00000E+00	-2.84680E-03
3.58000E+00	2.83200E-03	2.90170E+00	1.25000E-04	0.00000E+00	-2.89560E-03
3.60000E+00	2.85100E-03	2.90610E+00	1.25000E-04	0.00000E+00	-2.94440E-03
3.62000E+00	2.77280E-03	2.91610E+00	1.25000E-04	0.00000E+00	-2.95720E-03
3.64000E+00	2.79480E-03	2.88450E+00	1.25000E-04	0.00000E+00	-2.94200E-03
3.66000E+00	2.85380E-03	2.89210E+00	1.25000E-04	0.00000E+00	-2.91060E-03
3.68000E+00	2.75340E-03	2.93320E+00	1.25000E-04	0.00000E+00	-2.90900E-03
3.70000E+00	2.76620E-03	2.88790E+00	1.25000E-04	0.00000E+00	-2.98200E-03
3.72000E+00	2.81240E-03	2.89300E+00	1.25000E-04	0.00000E+00	-2.88520E-03
3.74000E+00	2.76160E-03	2.93140E+00	1.25000E-04	0.00000E+00	-2.96500E-03
3.76000E+00	2.79540E-03	2.90930E+00	1.25000E-04	0.00000E+00	-2.90740E-03
3.78000E+00	2.78680E-03	2.91600E+00	1.25000E-04	0.00000E+00	-2.91600E-03
3.80000E+00	2.86300E-03	2.92980E+00	1.25000E-04	0.00000E+00	-2.92280E-03
3.82000E+00	2.77680E-03	2.94160E+00	1.25000E-04	0.00000E+00	-2.91560E-03
3.84000E+00	2.76940E-03	2.95510E+00	1.25000E-04	0.00000E+00	-2.90560E-03
3.86000E+00	2.80280E-03	2.93450E+00	1.25000E-04	0.00000E+00	-2.89740E-03
3.88000E+00	2.87100E-03	2.94790E+00	1.25000E-04	0.00000E+00	-2.93760E-03
3.90000E+00	2.78960E-03	2.93090E+00	1.25000E-04	0.00000E+00	-2.95300E-03
3.92000E+00	2.83280E-03	2.94060E+00	1.25000E-04	0.00000E+00	-2.88120E-03
3.94000E+00	2.81940E-03	2.97640E+00	1.25000E-04	0.00000E+00	-2.91840E-03
3.96000E+00	2.78540E-03	2.99590E+00	1.25000E-04	0.00000E+00	-2.94180E-03
3.98000E+00	2.83160E-03	2.95840E+00	1.25000E-04	0.00000E+00	-2.93380E-03
4.00000E+00	2.80140E-03	2.96550E+00	1.25000E-04	0.00000E+00	-2.95140E-03
